date,total,coal,renewable
12/10/20,3743,3468,275
13/10/20,3821,3520,301
14/10/20,3799,3373,426
15/10/20,3819,3400,419
16/10/20,3843,3448,395
17/10/20,3817,3516,300
18/10/20,3628,3398,230
19/10/20,3713,3474,239
20/10/20,3727,3485,242
21/10/20,3675,3420,255
22/10/20,3636,3356,280
23/10/20,3594,3315,280
24/10/20,3526,3256,270
25/10/20,3342,3109,233
26/10/20,3435,3204,230
27/10/20,3553,3322,231
28/10/20,3564,3335,229
29/10/20,3614,3410,204
30/10/20,3631,3405,226
31/10/20,3631,3408,223
01/11/20,3512,3279,233
02/11/20,3624,3378,246
03/11/20,3659,3388,271
04/11/20,3611,3371,240
05/11/20,3572,3330,242
06/11/20,3589,3353,235
07/11/20,3572,3317,255
08/11/20,3442,3191,251
09/11/20,3551,3299,252
10/11/20,3565,3290,275
11/11/20,3548,3259,289
12/11/20,3577,3318,259
13/11/20,3502,3249,253
14/11/20,3178,2895,283
15/11/20,3012,2775,237
16/11/20,3043,2754,290
17/11/20,3245,2920,325
18/11/20,3365,3069,296
19/11/20,3409,3093,315
20/11/20,3429,3143,286
21/11/20,3411,3113,298
22/11/20,3318,3066,252
23/11/20,3432,3211,221
24/11/20,3495,3263,231
25/11/20,3462,3175,287
26/11/20,3354,3002,353
27/11/20,3385,3005,380
28/11/20,3414,3087,326
29/11/20,3328,3058,269
30/11/20,3445,3188,257
01/12/20,3505,3222,283
02/12/20,3538,3300,238
03/12/20,3540,3330,210
04/12/20,3548,3323,225
05/12/20,3543,3313,230
06/12/20,3417,3154,263
07/12/20,3512,3274,239
08/12/20,3547,3301,246
09/12/20,3536,3283,254
10/12/20,3584,3290,294
11/12/20,3509,3246,263
12/12/20,3433,3174,259
13/12/20,3353,3088,265
14/12/20,3470,3180,290
15/12/20,3566,3261,305
16/12/20,3584,3255,329
17/12/20,3653,3337,316
18/12/20,3694,3385,309
19/12/20,3676,3336,340
20/12/20,3576,3260,316
21/12/20,3694,3390,305
22/12/20,3736,3473,263
23/12/20,3762,3490,273
24/12/20,3794,3496,298
25/12/20,3785,3469,315
26/12/20,3794,3514,281
27/12/20,3665,3357,307
28/12/20,3751,3474,277
29/12/20,3817,3477,340
30/12/20,3832,3438,393
31/12/20,3801,3447,354
01/01/21,3731,3390,341
02/01/21,3705,3393,311
03/01/21,3560,3283,277
04/01/21,3623,3351,272
05/01/21,3595,3345,251
06/01/21,3612,3390,222
07/01/21,3608,3347,261
08/01/21,3648,3360,288
09/01/21,3581,3292,289
10/01/21,3534,3225,309
11/01/21,3702,3406,297
12/01/21,3736,3426,310
13/01/21,3731,3447,284
14/01/21,3621,3367,254
15/01/21,3630,3365,265
16/01/21,3713,3454,259
17/01/21,3676,3392,284
18/01/21,3821,3486,335
19/01/21,3905,3614,291
20/01/21,3924,3679,246
21/01/21,3932,3703,229
22/01/21,3974,3721,253
23/01/21,3959,3695,265
24/01/21,3839,3554,285
25/01/21,3908,3587,321
26/01/21,3770,3460,310
27/01/21,3889,3576,313
28/01/21,3964,3641,324
29/01/21,3963,3677,#VALUE!
30/01/21,3985,3693,292
31/01/21,3854,3567,287
01/02/21,3950,3641,310
02/02/21,3981,3669,312
03/02/21,3992,3692,300
04/02/21,3918,3587,331
05/02/21,3922,3584,338
06/02/21,3916,3556,359
07/02/21,3803,3433,371
08/02/21,3958,3561,397
09/02/21,3961,3662,299
10/02/21,3959,3680,279
11/02/21,3946,3665,281
12/02/21,3949,3650,299
13/02/21,3919,3632,287
14/02/21,3819,3533,286
15/02/21,3921,3628,293
16/02/21,3912,3645,267
17/02/21,3885,3595,289
18/02/21,3869,3553,316
19/02/21,3842,3506,337
20/02/21,3803,3459,344
21/02/21,3650,3349,302
22/02/21,3787,3509,278
23/02/21,3912,3597,315
24/02/21,3955,3651,304
25/02/21,4013,3727,286
26/02/21,4062,3732,330
27/02/21,4050,3733,318
28/02/21,3948,3653,295
01/03/21,4086,3782,303
02/03/21,4134,3824,311
03/03/21,4156,3811,345
04/03/21,4143,3810,333
05/03/21,4179,3872,307
06/03/21,4179,3860,319
07/03/21,4027,3653,374
08/03/21,4147,3804,344
09/03/21,4248,3926,322
10/03/21,4231,3931,301
11/03/21,4236,3924,312
12/03/21,4084,3773,312
13/03/21,3996,3688,308
14/03/21,3983,3662,321
15/03/21,4153,3841,312
16/03/21,4213,3917,297
17/03/21,4248,3958,290
18/03/21,4244,3958,286
19/03/21,4275,4001,275
20/03/21,4199,3900,299
21/03/21,4080,3769,311
22/03/21,4156,3866,290
23/03/21,4096,3786,311
24/03/21,4166,3845,321
25/03/21,4233,3931,301
26/03/21,4226,3915,311
27/03/21,4230,3929,301
28/03/21,4080,3742,337
29/03/21,3807,3450,357
30/03/21,3934,3540,394
31/03/21,4143,3716,427
01/04/21,4179,3779,401
02/04/21,4217,3843,375
03/04/21,4253,3869,384
04/04/21,4123,3765,358
05/04/21,4247,3891,356
06/04/21,4243,3894,349
07/04/21,4280,3981,299
08/04/21,4348,4034,315
09/04/21,4326,3999,326
10/04/21,4261,3939,323
11/04/21,4130,3814,316
12/04/21,4239,3940,299
13/04/21,4242,3961,280
14/04/21,4153,3828,325
15/04/21,4129,3811,317
16/04/21,4154,3825,329
17/04/21,4078,3762,317
18/04/21,4051,3751,301
19/04/21,4202,3825,377
20/04/21,4221,3860,361
21/04/21,4121,3800,321
22/04/21,4023,3684,339
23/04/21,4021,3644,378
24/04/21,4031,3715,316
25/04/21,3971,3659,312
26/04/21,4120,3816,305
27/04/21,4176,3865,311
28/04/21,4245,3920,325
29/04/21,4244,3923,322
30/04/21,4180,3874,306
01/05/21,3993,3694,299
02/05/21,3913,3619,294
03/05/21,3956,3633,323
04/05/21,4005,3690,315
05/05/21,3993,3658,335
06/05/21,3972,3647,326
07/05/21,3924,3614,309
08/05/21,3983,3690,293
09/05/21,3844,3534,310
10/05/21,3880,3548,332
11/05/21,3879,3487,392
12/05/21,3796,3371,426
13/05/21,3694,3248,446
14/05/21,3766,3386,379
15/05/21,3750,3387,363
16/05/21,3577,3123,455
17/05/21,3637,3111,526
18/05/21,3500,3047,453
19/05/21,3368,2974,394
20/05/21,3347,2936,411
21/05/21,3447,2989,458
22/05/21,3548,3130,418
23/05/21,3560,3120,440
24/05/21,3662,3216,446
25/05/21,3678,3153,525
26/05/21,3649,3030,619
27/05/21,3677,3047,631
28/05/21,3777,3207,570
29/05/21,3863,3347,516
30/05/21,3758,3234,524
31/05/21,3916,3352,565
01/06/21,3723,3200,523
02/06/21,3783,3374,409
03/06/21,3797,3472,325
04/06/21,3855,3559,297
05/06/21,3775,3467,309
06/06/21,3718,3392,326
07/06/21,3947,3483,464
08/06/21,4056,3498,558
09/06/21,4096,3480,616
10/06/21,4089,3440,649
11/06/21,3981,3311,670
12/06/21,3914,3268,646
13/06/21,3732,3114,618
14/06/21,3931,3340,591
15/06/21,3960,3323,637
16/06/21,3924,3355,569
17/06/21,3943,3418,525
18/06/21,3929,3425,505
19/06/21,3831,3301,529
20/06/21,3734,3129,606
21/06/21,3996,3464,532
22/06/21,4240,3713,528
23/06/21,4321,3850,471
24/06/21,4244,3679,564
25/06/21,4258,3654,604
26/06/21,4206,3631,575
27/06/21,4129,3731,397
28/06/21,4323,3959,364
29/06/21,4482,4099,383
30/06/21,4578,4048,530
01/07/21,4528,3971,557
02/07/21,4455,3858,597
03/07/21,4382,3860,522
04/07/21,4364,3933,431
05/07/21,4523,4153,369
06/07/21,4657,4297,360
07/07/21,4705,4276,429
08/07/21,4557,4092,465
09/07/21,4487,4053,434
10/07/21,4471,4030,441
11/07/21,4217,3816,401
12/07/21,4207,3763,444
13/07/21,4191,3723,469
14/07/21,4140,3712,428
15/07/21,4167,3765,402
16/07/21,4335,3947,389
17/07/21,4371,3975,397
18/07/21,4103,3601,502
19/07/21,4006,3355,651
20/07/21,3948,3272,675
21/07/21,3904,3245,659
22/07/21,3948,3337,611
23/07/21,4070,3527,543
24/07/21,4084,3496,588
25/07/21,4054,3435,619
26/07/21,4188,3504,684
27/07/21,4132,3419,714
28/07/21,3902,3185,717
29/07/21,3894,3207,687
30/07/21,3894,3195,698
31/07/21,3887,3192,695
01/08/21,3772,3078,694
02/08/21,4012,3320,691
03/08/21,4113,3418,695
04/08/21,4198,3515,683
05/08/21,4301,3664,637
06/08/21,4391,3807,584
07/08/21,4398,3955,444
08/08/21,4272,3882,390
09/08/21,4421,3966,455
10/08/21,4534,4025,509
11/08/21,4577,4058,519
12/08/21,4612,4087,526
13/08/21,4611,4096,515
14/08/21,4583,3975,608
15/08/21,4419,3896,524
16/08/21,4511,4129,382
17/08/21,4580,4197,383
18/08/21,4557,4082,476
19/08/21,4514,3985,529
20/08/21,4347,3955,392
21/08/21,4158,3860,299
22/08/21,3885,3614,271
23/08/21,4142,3798,344
24/08/21,4323,3877,446
25/08/21,4409,3900,509
26/08/21,4425,3898,527
27/08/21,4414,3961,453
28/08/21,4346,3965,380
29/08/21,4182,3795,387
30/08/21,4184,3788,397
31/08/21,4140,3740,400
01/09/21,4128,3754,374
02/09/21,4154,3806,348
03/09/21,4104,3784,320
04/09/21,4049,3622,427
05/09/21,3938,3529,410
06/09/21,4114,3693,421
07/09/21,4058,3585,472
08/09/21,4064,3532,531
09/09/21,4136,3633,503
10/09/21,4030,3529,501
11/09/21,3848,3369,480
12/09/21,3728,3188,540
13/09/21,3851,3309,543
14/09/21,3824,3317,506
15/09/21,3901,3471,430
16/09/21,3919,3482,438
17/09/21,3946,3545,401
18/09/21,4048,3708,340
19/09/21,4063,3754,309
20/09/21,4171,3839,331
21/09/21,4097,3702,395
22/09/21,3937,3556,381
23/09/21,3891,3547,344
24/09/21,3895,3621,273
25/09/21,3943,3580,363
26/09/21,3817,3476,341
27/09/21,3879,3478,401
28/09/21,3928,3436,492
29/09/21,3963,3482,481
30/09/21,4020,3626,395
01/10/21,3998,3700,298
02/10/21,3811,3553,257
03/10/21,3799,3489,310
04/10/21,3982,3657,325
05/10/21,3983,3715,268
06/10/21,3995,3733,263
07/10/21,4009,3721,288
08/10/21,4018,3708,310
09/10/21,3983,3648,335
10/10/21,3920,3547,373
11/10/21,4047,3708,339
12/10/21,4078,3742,336
13/10/21,4061,3725,336
14/10/21,3981,3648,333
15/10/21,3836,3529,307
16/10/21,3872,3601,271
17/10/21,3751,3408,343
18/10/21,3715,3269,446
19/10/21,3751,3431,319
20/10/21,3810,3525,285
21/10/21,3817,3502,315
22/10/21,3835,3490,345
23/10/21,3806,3481,325
24/10/21,3594,3315,279
25/10/21,3705,3432,273
26/10/21,3763,3474,289
27/10/21,3873,3430,442
28/10/21,3740,3414,326
29/10/21,3713,3432,281
30/10/21,3668,3371,297
31/10/21,3546,3281,265
01/11/21,3599,3330,269
02/11/21,3627,3341,286
03/11/21,3573,3285,289
04/11/21,3263,2990,273
05/11/21,3108,2822,285
06/11/21,3245,2934,311
07/11/21,3254,2979,275
08/11/21,3424,3134,290
09/11/21,3526,3236,290
10/11/21,3589,3298,290
11/11/21,3537,3235,302
12/11/21,3579,3249,330
13/11/21,3600,3292,308
14/11/21,3492,3210,283
15/11/21,3590,3285,305
16/11/21,3597,3238,359
17/11/21,3594,3278,316
18/11/21,3540,3286,254
19/11/21,3488,3167,321
20/11/21,3450,3120,331
21/11/21,3339,3027,312
22/11/21,3512,3197,315
23/11/21,3570,3327,243
24/11/21,3622,3357,265
25/11/21,3609,3341,268
26/11/21,3608,3346,262
27/11/21,3573,3315,258
28/11/21,3418,3138,280
29/11/21,3493,3193,299
30/11/21,3537,3218,319
01/12/21,3510,3209,301
02/12/21,3456,3180,276
03/12/21,3518,3237,281
04/12/21,3518,3256,261
05/12/21,3441,3183,258
06/12/21,3586,3295,291
07/12/21,3672,3347,325
08/12/21,3682,3353,329
09/12/21,3697,3381,316
10/12/21,3717,3352,366
11/12/21,3682,3342,340
12/12/21,3537,3214,323
13/12/21,3674,3371,303
14/12/21,3729,3422,307
15/12/21,3736,3405,331
16/12/21,3748,3394,354
17/12/21,3788,3394,393
18/12/21,3780,3365,415
19/12/21,3625,3237,388
20/12/21,3785,3468,317
21/12/21,3876,3614,262
22/12/21,3920,3673,247
23/12/21,3941,3705,237
24/12/21,3955,3705,250
25/12/21,3903,3655,248
26/12/21,3777,3548,229
27/12/21,3865,3584,282
28/12/21,3808,3497,311
29/12/21,3739,3409,330
30/12/21,3792,3366,426
31/12/21,3826,3434,391
01/01/22,3768,3431,337
02/01/22,3657,3303,355
03/01/22,3840,3513,327
04/01/22,3926,3609,316
05/01/22,3852,3609,243
06/01/22,3774,3525,249
07/01/22,3769,3501,268
08/01/22,3639,3371,268
09/01/22,3530,3248,282
10/01/22,3681,3375,306
11/01/22,3739,3394,345
12/01/22,3745,3421,323
13/01/22,3755,3413,342
14/01/22,3652,3297,355
15/01/22,3616,3248,368
16/01/22,3607,3236,371
17/01/22,3803,3437,367
18/01/22,3876,3544,332
19/01/22,3930,3616,315
20/01/22,3955,3605,351
21/01/22,3979,3613,367
22/01/22,3858,3422,437
23/01/22,3727,3370,357
24/01/22,3912,3611,301
25/01/22,3954,3654,301
26/01/22,3790,3491,299
27/01/22,3911,3552,359
28/01/22,4017,3588,430
29/01/22,3991,3637,355
30/01/22,3898,3574,324
31/01/22,4033,3711,322
01/02/22,4063,3759,304
02/02/22,4110,3760,350
03/02/22,4028,3621,407
04/02/22,4026,3680,346
05/02/22,4063,3750,313
06/02/22,3953,3614,339
07/02/22,4094,3778,316
08/02/22,4144,3818,327
09/02/22,4092,3740,353
10/02/22,3985,3682,302
11/02/22,4096,3654,442
12/02/22,4083,3706,377
13/02/22,3949,3597,352
14/02/22,4066,3702,364
15/02/22,4109,3759,349
16/02/22,4124,3796,328
17/02/22,4117,3766,351
18/02/22,4139,3737,402
19/02/22,4121,3693,428
20/02/22,3982,3586,396
21/02/22,4112,3717,395
22/02/22,4157,3715,442
23/02/22,4166,3768,399
24/02/22,4226,3866,360
25/02/22,4228,3840,387
26/02/22,4146,3728,418
27/02/22,4038,3572,466
28/02/22,4177,3748,429
01/03/22,4195,3809,386
02/03/22,4193,3747,446
03/03/22,4222,3736,486
04/03/22,4264,3803,461
05/03/22,4254,3839,414
06/03/22,4136,3753,383
07/03/22,4281,3827,454
08/03/22,4296,3879,417
09/03/22,4328,3912,416
10/03/22,4356,3976,380
11/03/22,4396,4017,379
12/03/22,4355,3997,358
13/03/22,4273,3900,372
14/03/22,4426,4032,394
15/03/22,4494,4098,396
16/03/22,4554,4158,396
17/03/22,4553,4144,409
18/03/22,4244,3812,433
19/03/22,4302,3816,486
20/03/22,4372,3891,481
21/03/22,4511,4082,429
22/03/22,4519,4114,406
23/03/22,4534,4136,398
24/03/22,4515,4138,377
25/03/22,4492,4160,331
26/03/22,4471,4131,340
27/03/22,4394,4013,381
28/03/22,4537,4104,433
29/03/22,4614,4156,458
30/03/22,4647,4220,427
31/03/22,4658,4243,415
01/04/22,4661,4249,412
02/04/22,4637,4207,430
03/04/22,4480,4099,381
04/04/22,4642,4263,379
05/04/22,4681,4311,369
06/04/22,4649,4261,388
07/04/22,4698,4301,398
08/04/22,4732,4305,427
09/04/22,4687,4271,416
10/04/22,4547,4145,402
11/04/22,4619,4209,411
12/04/22,4691,4243,448
13/04/22,4672,4259,413
14/04/22,4579,4181,399
15/04/22,4583,4134,449
16/04/22,4633,4175,457
17/04/22,4488,3998,490
18/04/22,4630,4163,467
19/04/22,4680,4241,439
20/04/22,4642,4232,409
21/04/22,4647,4239,408
22/04/22,4583,4191,392
23/04/22,4622,4251,371
24/04/22,4509,4089,420
25/04/22,4684,4248,436
26/04/22,4707,4287,421
27/04/22,4732,4323,409
28/04/22,4772,4310,461
29/04/22,4782,4291,491
30/04/22,4767,4206,561
01/05/22,4581,3973,608
02/05/22,4714,4128,586
03/05/22,4698,4139,559
04/05/22,4605,4159,446
05/05/22,4529,4112,417
06/05/22,4647,4210,437
07/05/22,4688,4222,466
08/05/22,4584,4082,503
09/05/22,4714,4143,571
10/05/22,4745,4116,629
11/05/22,4711,4135,576
12/05/22,4762,4120,642
13/05/22,4728,4109,619
14/05/22,4769,4119,650
15/05/22,4599,3980,619
16/05/22,4741,4152,589
17/05/22,4770,4247,523
18/05/22,4761,4331,431
19/05/22,4739,4248,491
20/05/22,4743,4075,668
21/05/22,4514,3711,803
22/05/22,4299,3424,875
23/05/22,4182,3378,803
24/05/22,4270,3628,642
25/05/22,4491,3959,533
26/05/22,4608,3933,675
27/05/22,4653,3854,799
28/05/22,4660,3891,769
29/05/22,4570,3805,764
30/05/22,4797,4080,717
31/05/22,4860,4182,678
01/06/22,4825,4149,676
02/06/22,4896,4212,684
03/06/22,4915,4233,682
04/06/22,4916,4268,648
05/06/22,4781,4104,678
06/06/22,4834,4252,582
07/06/22,4930,4252,678
08/06/22,4969,4215,754
09/06/22,4950,4204,746
10/06/22,4966,4264,702
11/06/22,4919,4230,689
12/06/22,4719,4130,589
13/06/22,4815,4329,487
14/06/22,4898,4401,497
15/06/22,4844,4305,539
16/06/22,4744,4162,582
17/06/22,4583,4052,530
18/06/22,4447,3966,481
19/06/22,4270,3724,546
20/06/22,4361,3701,660
21/06/22,4338,3694,645
22/06/22,4434,3925,509
23/06/22,4601,4079,522
24/06/22,4637,4041,595
25/06/22,4641,4029,612
26/06/22,4612,3957,654
27/06/22,4798,4198,599
28/06/22,4885,4266,619
29/06/22,4808,4100,708
30/06/22,4482,3779,704
01/07/22,4396,3728,668
02/07/22,4411,3832,579
03/07/22,4275,3710,565
04/07/22,4525,3954,572
05/07/22,4627,4017,610
06/07/22,4569,4016,553
07/07/22,4619,4022,596
08/07/22,4726,3969,757
09/07/22,4470,3713,757
10/07/22,4209,3452,757
11/07/22,4326,3622,704
12/07/22,4407,3662,745
13/07/22,4396,3709,686
14/07/22,4322,3665,657
15/07/22,4321,3676,645
16/07/22,4390,3716,674
17/07/22,4168,3583,586
18/07/22,4418,3892,525
19/07/22,4587,4033,553
20/07/22,4474,3855,619
21/07/22,4257,3650,606
22/07/22,4285,3775,510
23/07/22,4256,3705,551
24/07/22,4094,3490,604
25/07/22,4285,3735,550
26/07/22,4327,3963,364
27/07/22,4383,4019,363
28/07/22,4387,3987,400
29/07/22,4402,3966,437
30/07/22,4354,3872,482
31/07/22,4164,3637,528
01/08/22,4336,3790,545
02/08/22,4485,3946,539
03/08/22,4536,4100,436
04/08/22,4480,4077,403
05/08/22,4431,3923,508
06/08/22,4388,3819,569
07/08/22,4174,3609,565
08/08/22,4295,3719,576
09/08/22,4351,3708,643
10/08/22,4382,3687,695
11/08/22,4201,3492,709
12/08/22,4359,3657,702
13/08/22,4443,3799,644
14/08/22,4209,3564,645
15/08/22,3879,3373,507
16/08/22,4163,3639,524
17/08/22,4446,3870,576
18/08/22,4588,3945,643
19/08/22,4580,3945,634
20/08/22,4425,3843,582
21/08/22,4346,3705,641
22/08/22,4554,3831,724
23/08/22,4593,3865,728
24/08/22,4561,3932,629
25/08/22,4546,4020,526
26/08/22,4626,4189,437
27/08/22,4605,4127,478
28/08/22,4464,4011,452
29/08/22,4592,4250,342
30/08/22,4680,4342,338
31/08/22,4658,4276,381
01/09/22,4640,4265,376
02/09/22,4711,4317,393
03/09/22,4785,4313,473
04/09/22,4611,4052,559
05/09/22,4726,4231,494
06/09/22,4780,4308,472
07/09/22,4817,4349,468
08/09/22,4756,4291,465
09/09/22,4719,4218,501
10/09/22,4649,4139,510
11/09/22,4400,3845,555
12/09/22,4463,3881,582
13/09/22,4423,3871,552
14/09/22,4377,3877,500
15/09/22,4299,3721,578
16/09/22,4253,3597,656
17/09/22,4244,3643,601
18/09/22,4230,3703,527
19/09/22,4460,3890,570
20/09/22,4474,3907,567
21/09/22,4443,3880,562
22/09/22,4356,3737,619
23/09/22,4311,3652,658
24/09/22,4199,3576,623
25/09/22,4077,3568,509
26/09/22,4284,3893,391
27/09/22,4350,3925,425
28/09/22,4451,3975,476
29/09/22,4442,3973,469
30/09/22,4442,3938,504
01/10/22,4351,3789,562
02/10/22,4185,3623,561
03/10/22,4340,3802,538
04/10/22,4323,3836,487
05/10/22,4111,3637,474
06/10/22,4133,3691,442
07/10/22,4100,3674,426
08/10/22,4002,3616,385
09/10/22,3828,3524,303
10/10/22,3883,3602,281
11/10/22,3887,3578,308
12/10/22,3927,3616,311
13/10/22,3971,3633,338
14/10/22,3962,3577,385
15/10/22,3909,3522,387
16/10/22,3771,3405,366
17/10/22,3923,3573,351
18/10/22,3974,3604,370
19/10/22,3982,3606,376
20/10/22,3966,3611,355
21/10/22,3951,3580,372
22/10/22,3869,3451,417
23/10/22,3655,3259,396
24/10/22,3345,2973,372
25/10/22,3270,2854,416
26/10/22,3466,3081,385
27/10/22,3662,3303,359
28/10/22,3776,3423,353
29/10/22,3781,3399,382
30/10/22,3647,3277,370
31/10/22,3830,3434,395
01/11/22,3870,3542,327
02/11/22,3898,3575,323
03/11/22,3909,3561,348
04/11/22,3942,3564,378
05/11/22,3954,3560,394
06/11/22,3817,3471,346
07/11/22,3988,3625,362
08/11/22,4036,3687,350
09/11/22,4043,3685,359
10/11/22,4041,3651,390
11/11/22,4001,3601,400
12/11/22,3901,3522,378
13/11/22,3747,3390,357
14/11/22,3903,3553,349
15/11/22,3976,3635,340
16/11/22,4002,3647,355
17/11/22,4010,3639,371
18/11/22,3987,3640,346
19/11/22,3944,3582,363
20/11/22,3802,3440,362
21/11/22,3943,3595,348
22/11/22,4003,3675,328
23/11/22,4017,3661,357
24/11/22,4034,3671,363
25/11/22,4059,3674,385
26/11/22,4047,3693,354
27/11/22,3905,3587,318
28/11/22,4034,3710,325
29/11/22,4040,3673,367
30/11/22,4046,3626,421
01/12/22,4061,3658,403
02/12/22,4074,3750,324
03/12/22,4066,3724,342
04/12/22,3926,3534,392
05/12/22,4025,3622,403
06/12/22,4117,3691,426
07/12/22,4108,3735,374
08/12/22,4078,3687,391
09/12/22,4020,3619,400
10/12/22,3936,3493,443
11/12/22,3824,3384,440
12/12/22,3959,3540,419
13/12/22,4031,3562,469
14/12/22,4067,3600,467
15/12/22,4084,3666,418
16/12/22,4128,3744,384
17/12/22,4156,3779,377
18/12/22,4036,3634,402
19/12/22,4147,3780,367
20/12/22,4182,3818,363
21/12/22,4238,3821,417
22/12/22,4276,3843,433
23/12/22,4272,3875,397
24/12/22,4247,3847,399
25/12/22,4098,3713,385
26/12/22,4197,3773,424
27/12/22,4272,3848,424
28/12/22,4307,3920,387
29/12/22,4324,3972,352
30/12/22,4354,3948,405
31/12/22,4316,3886,430
